N,t,CD_mse,DS_mse,GPA_CD_mse,GPA_DS_mse,CD_time,DS_time,GPA_CD_time,GPA_DS_time
500,50,0.03317379474639893,0.0075681829452514645,0.033162858486175534,0.007650315165519715,0.9383818054199219,0.939616174697876,0.0006682896614074708,0.0006169986724853516
500,51,0.03614514827728271,0.008603655099868775,0.03597071647644043,0.008485777974128724,0.9057121539115905,0.9069152545928955,0.0006483817100524903,0.0006026148796081543
500,52,0.037319669723510744,0.008674471974372863,0.03702762842178345,0.008408373594284058,0.7628587865829468,0.7638663649559021,0.0005205535888671875,0.00047635793685913086
500,53,0.03560335159301758,0.008945700526237488,0.03561330556869507,0.00901304543018341,0.7509318137168884,0.7519484972953796,0.000527486801147461,0.00048525571823120116
500,54,0.0349244499206543,0.008841397762298584,0.035005700588226316,0.008993540406227112,0.778714542388916,0.7797312045097351,0.0005264782905578613,0.0004833221435546875
500,55,0.03479149103164673,0.007608641386032105,0.03475084066390991,0.007644025087356568,0.9059169220924378,0.9070917963981628,0.0006312251091003418,0.000585019588470459
500,56,0.03472735166549683,0.008656984567642212,0.03480807065963745,0.008877898454666138,0.8080104327201844,0.8090544462203979,0.0005407547950744629,0.0004960370063781739
500,57,0.03473511695861817,0.007639961838722229,0.03467921733856201,0.007698602676391601,0.9428643774986267,0.9440871834754944,0.0006583166122436523,0.0006096982955932618
500,58,0.036210126876831054,0.009652498364448547,0.03610366344451904,0.009617563486099243,0.9038947939872741,0.9050658011436462,0.0006299662590026855,0.0005813813209533691
500,59,0.030616419315338136,0.007951252460479737,0.030691261291503905,0.008117514848709106,0.8737325239181518,0.8748871469497681,0.0005795454978942871,0.0005377840995788574
500,60,0.037322468757629394,0.008855112195014954,0.03721701145172119,0.008862059712409973,0.8550364995002746,0.8561409711837769,0.0005824756622314453,0.0005369138717651367
500,61,0.03603997707366943,0.008861586451530457,0.03582617044448853,0.00870748221874237,0.8872235679626465,0.8883610963821411,0.000608053207397461,0.0005607271194458008
500,62,0.03877514362335205,0.009203998446464539,0.03859156847000122,0.009141947627067566,0.7480106782913208,0.7489799594879151,0.000493621826171875,0.00045279741287231447
500,63,0.03956247091293335,0.010350399017333985,0.039194238185882566,0.010076359510421753,0.8602331352233886,0.8613362026214599,0.000589296817779541,0.0005450701713562012
500,64,0.03570861339569092,0.010018433332443238,0.035853235721588134,0.010259547233581544,0.9154834794998169,0.9166622757911682,0.0006366777420043945,0.0005882573127746582
500,65,0.039561116695404054,0.00849478244781494,0.039544646739959714,0.008568543791770935,0.8104998803138733,0.8115471339225769,0.0005492043495178223,0.0005063295364379882
500,66,0.03875187635421753,0.010390666723251342,0.038597455024719236,0.010338245630264283,0.8668597960472106,0.8679854273796082,0.0005994081497192383,0.0005545544624328613
500,67,0.036541590690612795,0.008951269984245301,0.0365215277671814,0.00904521644115448,0.8433187651634216,0.8444324660301209,0.0005849766731262207,0.0005375480651855468
500,68,0.04087574005126953,0.009692153334617615,0.040414233207702634,0.00932577133178711,0.8917996549606323,0.8929877877235413,0.000639197826385498,0.0005918383598327637
500,69,0.03699873924255371,0.01081903338432312,0.036362483501434326,0.010214316844940185,0.8888203048706055,0.8900143599510193,0.0006461334228515625,0.0005982565879821777
500,70,0.036355493068695066,0.008601168990135194,0.03637200593948364,0.008699686527252197,0.8434825611114501,0.8446395778656006,0.0005979251861572266,0.000543203353881836
500,71,0.035871069431304935,0.008609578609466553,0.035825433731079104,0.008644619584083557,0.9070072841644287,0.9082066750526429,0.0006494736671447754,0.0006012940406799317
500,72,0.0383839750289917,0.009490819573402405,0.03816148281097412,0.009390385150909423,0.8376063752174377,0.8387113237380981,0.000599677562713623,0.0005577588081359863
500,73,0.0352961254119873,0.008934115767478943,0.03518116474151611,0.008926486968994141,0.835901391506195,0.8369958424568176,0.000584418773651123,0.000540015697479248
500,74,0.038473691940307614,0.009449220299720763,0.03848981380462647,0.009569257497787476,0.7564781045913697,0.7574726247787475,0.0005204296112060547,0.00047961950302124025
500,75,0.03355851411819458,0.008026771545410157,0.033478548526763914,0.008036586642265319,0.7719434475898743,0.7729687356948852,0.000536344051361084,0.000494987964630127
500,76,0.03659895181655884,0.00907181203365326,0.03658530473709107,0.009156675338745117,0.8564509081840516,0.8575780844688415,0.000610651969909668,0.0005653619766235352
500,77,0.03570788860321045,0.007927356958389283,0.035541419982910154,0.00785297691822052,0.9492942190170288,0.9505246329307556,0.0006820225715637207,0.0006347417831420899
500,78,0.035422258377075196,0.007896434664726257,0.035384235382080076,0.007962787747383118,0.9717622590065003,0.9730334496498108,0.0007007598876953125,0.0006522464752197265
500,79,0.037391517162323,0.008514426350593567,0.037338542938232425,0.008524426221847535,0.8765544915199279,0.8776910614967346,0.000600283145904541,0.0005543804168701171
500,80,0.03869360208511353,0.00834861159324646,0.0386346435546875,0.008383325934410095,0.9281725478172302,0.9294719481468201,0.0006859755516052246,0.0006301665306091309
500,81,0.03612992763519287,0.0080437433719635,0.03609167814254761,0.008088136911392213,0.9434448146820068,0.9446949601173401,0.0006778144836425781,0.0006267809867858886
500,82,0.035957441329956055,0.008243609666824341,0.03600900173187256,0.008342527151107788,0.8692572641372681,0.8704063177108765,0.0006216669082641602,0.0005748772621154785
500,83,0.035503478050231935,0.008425118923187256,0.03543704509735107,0.008440098762512206,0.8457598042488098,0.8468822622299195,0.0006057262420654297,0.0005620002746582031
500,84,0.037043461799621584,0.008428833484649657,0.036847438812255856,0.008324909210205077,0.8566574954986572,0.8577785181999207,0.0006099724769592285,0.0005637097358703613
500,85,0.03693878412246704,0.00834881842136383,0.03702079772949219,0.008507640361785888,0.8266837120056152,0.827769284248352,0.0005699253082275391,0.0005260205268859863
500,86,0.03631993293762207,0.008539249897003174,0.03625835418701172,0.008589640855789185,0.7937653851509094,0.7947797656059266,0.0005429887771606445,0.0005029845237731934
500,87,0.03656590461730957,0.00855759620666504,0.03640717029571533,0.008469077348709107,0.8391919636726379,0.8402793908119202,0.0005808281898498535,0.0005376505851745606
500,88,0.03894700765609741,0.008879314661026,0.03879615306854248,0.008826815485954286,0.7690384888648987,0.7700522041320801,0.0005361485481262207,0.0004941606521606445
500,89,0.03470274925231934,0.007924540638923646,0.03460901021957397,0.007918080687522889,0.8738104486465454,0.8749692678451538,0.0006351327896118164,0.0005909585952758789
500,90,0.03570837259292602,0.008599469065666198,0.03587594032287598,0.0088988196849823,0.8945222735404968,0.8956822991371155,0.0006378865242004394,0.0005917787551879883
500,91,0.034348108768463136,0.008174991011619568,0.034134089946746826,0.008030120134353638,0.7965255665779114,0.7975975847244263,0.0005628705024719238,0.0005186223983764649
500,92,0.03365304946899414,0.007602779269218445,0.033597819805145264,0.007660666108131408,0.8317338824272156,0.8329022741317749,0.0005853939056396485,0.0005323147773742676
500,93,0.03691783905029297,0.01064159393310547,0.03713452100753784,0.010928189754486084,0.8348587226867675,0.8359426021575928,0.0005757737159729003,0.000531003475189209
500,94,0.035474090576171874,0.008439967632293701,0.035374116897583005,0.008435607552528382,0.8457185912132263,0.8468535804748535,0.0006069517135620117,0.0005611467361450195
500,95,0.03558233737945557,0.00786158323287964,0.03554154396057129,0.00791524887084961,0.9696705794334411,0.9709506916999817,0.000699160099029541,0.0006503367424011231
500,96,0.034347829818725584,0.007979112863540649,0.034148755073547366,0.007831989526748658,0.8827150917053223,0.8838514828681946,0.0006095266342163086,0.0005630946159362793
500,97,0.03668006896972656,0.009456785321235657,0.0366585636138916,0.009517265558242798,0.9549994325637817,0.9563194012641907,0.000667266845703125,0.0006134915351867676
500,98,0.03319661378860474,0.008684360980987548,0.032943038940429686,0.008509858250617982,0.8998815131187439,0.9011429166793823,0.0006230616569519043,0.0005660796165466308
500,99,0.03787628412246704,0.00891765832901001,0.03761104822158814,0.008790220022201539,0.919287576675415,0.9204929351806641,0.0006384015083312988,0.0005885863304138184
1000,0,0.020012800693511964,0.006159414649009705,0.019985209703445434,0.006152598261833191,1.4834894394874574,1.4845362734794616,0.000606546401977539,0.0004954981803894043
1000,1,0.019358108043670653,0.006095446348190307,0.0193457555770874,0.006121585369110108,1.511357183456421,1.512407009601593,0.0005436372756958007,0.0004999899864196778
1000,2,0.020990726947784425,0.0066431576013565065,0.0209299635887146,0.0066233879327774045,1.5403036236763001,1.5413623237609864,0.0005486249923706054,0.0005053567886352539
1000,3,0.022214159965515137,0.007560456395149231,0.022371790409088134,0.00776852011680603,1.4990272164344787,1.50005108833313,0.0005276608467102051,0.0004847335815429687
1000,4,0.020991404056549073,0.006881309747695923,0.0210499906539917,0.00698979377746582,1.5649302577972413,1.5661153960227967,0.0005658125877380371,0.0005125880241394043
1000,5,0.02051147222518921,0.006233146786689759,0.020508389472961425,0.006284919977188111,1.5207889151573182,1.521889190673828,0.0005700349807739258,0.0005237102508544922
1000,6,0.020488274097442628,0.007220782637596131,0.020291702747344972,0.0070773172378540035,1.5442012333869934,1.5452602791786194,0.0005559015274047851,0.0005108046531677246
1000,7,0.02044170141220093,0.0065195620059967044,0.020524702072143554,0.006654039025306702,1.5129765176773071,1.5140140652656555,0.0005442667007446289,0.0005022215843200683
1000,8,0.021932051181793213,0.007802386283874512,0.02181798458099365,0.007739115357398987,1.4510788273811341,1.4520724892616272,0.0005048775672912598,0.00046191692352294924
1000,9,0.02162302494049072,0.0075234144926071165,0.02151451826095581,0.007473905682563782,1.564761779308319,1.5658320736885072,0.0005574345588684082,0.0005123448371887207
1000,10,0.021482882499694825,0.006875830888748169,0.02142833948135376,0.006860583424568177,1.4865774726867675,1.487623951435089,0.0005439114570617676,0.0004996919631958008
1000,11,0.019310979843139647,0.006445350050926208,0.019324172735214234,0.0065221107006073,1.5580993294715881,1.559192886352539,0.0005681753158569336,0.000523834228515625
1000,12,0.021426451206207276,0.007053800225257874,0.021355886459350586,0.0070187199115753175,1.4792451572418213,1.4802543902397156,0.0005144095420837403,0.00047313213348388673
1000,13,0.02139861822128296,0.00797505021095276,0.021608662605285645,0.008234173059463501,1.4597921204566955,1.460806269645691,0.0005195426940917968,0.0004773855209350586
1000,14,0.01971108078956604,0.0060707670450210575,0.01970824122428894,0.006123103499412537,1.473090000152588,1.4741014862060546,0.0005189418792724609,0.0004758119583129883
1000,15,0.019596078395843507,0.007252558469772339,0.019488176107406618,0.00716853380203247,1.527979669570923,1.5290427255630492,0.0005528688430786133,0.0005092811584472656
1000,16,0.02104349136352539,0.006869478225708008,0.0208760929107666,0.006731726527214051,1.491706509590149,1.492858579158783,0.0005397582054138183,0.0004892277717590332
1000,17,0.018738375902175905,0.006838461756706238,0.018867732286453248,0.007001838684082031,1.5354853129386903,1.5365574669837951,0.0005476880073547363,0.0005030179023742676
1000,18,0.019686194658279418,0.00617464542388916,0.01965531587600708,0.006178308129310608,1.4341481637954712,1.4351363825798034,0.0004995870590209961,0.000459747314453125
1000,19,0.021094350814819335,0.007354961633682251,0.020992388725280763,0.007292798757553101,1.5686585927009582,1.5697686433792115,0.0005771493911743164,0.0005309152603149414
1000,20,0.020025558471679687,0.0066272556781768795,0.020085291862487795,0.00675525963306427,1.6346741437911987,1.6358098983764648,0.0005921101570129394,0.000546417236328125
1000,21,0.019373292922973632,0.005888137221336365,0.01938915252685547,0.0059518969058990475,1.4483392500877381,1.4493493795394898,0.0005228304862976074,0.0004818868637084961
1000,22,0.022444159984588624,0.008339534401893616,0.02235415458679199,0.008282961249351501,1.4350367593765259,1.4361518001556397,0.0005193305015563965,0.0004674696922302246
1000,23,0.020702199935913088,0.006761000156402588,0.020660927295684816,0.006752793192863465,1.6570669150352477,1.6583600449562073,0.0006245136260986328,0.0005679392814636231
1000,24,0.019467027187347413,0.007364369034767151,0.0195747971534729,0.007503699660301209,1.5022805619239807,1.5033297729492188,0.0005306005477905273,0.00048564910888671876
1000,25,0.02131368398666382,0.007349148392677307,0.021272308826446533,0.007325618267059326,1.5376573133468627,1.53874813079834,0.0005700469017028808,0.0005244874954223633
1000,26,0.018553391695022584,0.00562017023563385,0.01855510354042053,0.005679312348365784,1.477213146686554,1.4782387614250183,0.0005224323272705078,0.00047965288162231444
1000,27,0.02014791250228882,0.007104530930519104,0.02008927583694458,0.0071056121587753296,1.4931562161445617,1.4942373251914978,0.0005567717552185059,0.000513458251953125
1000,28,0.022494409084320068,0.0081900292634964,0.021803643703460693,0.007509883046150207,1.5467592668533325,1.5478267502784728,0.0005619025230407715,0.0005193901062011719
1000,29,0.021803154945373535,0.007018066048622131,0.02184035301208496,0.007080065608024597,1.5555653023719787,1.5566343569755554,0.0005586910247802735,0.0005127668380737304
1000,30,0.02009636878967285,0.006030411124229431,0.020089375972747802,0.00607017993927002,1.5707875037193297,1.5718664932250976,0.0005601644515991211,0.00051483154296875
1000,31,0.02119974136352539,0.007131497263908386,0.02096224546432495,0.006909099817276001,1.648962619304657,1.650224208831787,0.0006118154525756836,0.0005656051635742188
1000,32,0.020278635025024413,0.006333511471748352,0.020191700458526612,0.006298328042030335,1.6089976286888124,1.6102644515037536,0.0006018972396850586,0.0005466222763061523
1000,33,0.020786519050598144,0.006856367588043213,0.0206081485748291,0.006711787581443787,1.4477818489074707,1.4487568974494933,0.0004977011680603028,0.0004552817344665527
1000,34,0.0202129602432251,0.006952734589576721,0.019951719045639037,0.006694941520690918,1.4459013938903809,1.446899070739746,0.000502169132232666,0.0004582500457763672
1000,35,0.020999529361724854,0.007051438689231872,0.020789651870727538,0.006881731748580933,1.61599285364151,1.6171117687225343,0.0005871343612670898,0.0005369424819946289
1000,36,0.02065053939819336,0.006250253915786743,0.020644521713256835,0.006294732093811035,1.5718500804901123,1.5729322147369384,0.0005663537979125977,0.0005212879180908203
1000,37,0.020223453044891357,0.0064205038547515865,0.020363562107086182,0.006597723960876465,1.515530881881714,1.5165699648857116,0.0005319499969482422,0.0004875802993774414
1000,38,0.021123974323272704,0.007008600831031799,0.021133530139923095,0.007073436379432679,1.5466869378089905,1.5478757905960083,0.0005669331550598144,0.0005133247375488281
1000,39,0.020942654609680176,0.007481212019920349,0.02102593183517456,0.007632136940956115,1.59720205783844,1.5983330345153808,0.0005867362022399902,0.0005367422103881836
1000,40,0.02009338140487671,0.007628965973854065,0.019686508178710937,0.007237986326217651,1.565465271472931,1.5665824437141418,0.0005823707580566406,0.0005363941192626954
1000,41,0.020298511981964112,0.00618482768535614,0.020308520793914795,0.006249051094055175,1.5279735803604126,1.5290511989593505,0.0005658793449401855,0.000520021915435791
1000,42,0.021179628372192384,0.006344916820526123,0.02119206190109253,0.006403294205665588,1.6147849011421203,1.6159918785095215,0.0005892229080200196,0.0005358552932739258
1000,43,0.01945460557937622,0.0065369075536727906,0.019454768896102904,0.00656705915927887,1.6032963442802428,1.6044428873062133,0.0005884742736816406,0.000539090633392334
1000,44,0.02174323558807373,0.007358185648918152,0.021381752490997316,0.007026955485343933,1.6163947415351867,1.617649278640747,0.0005890917778015137,0.0005351781845092773
1000,45,0.021672017574310302,0.00837429404258728,0.021290595531463622,0.00805105984210968,1.497803020477295,1.4988765358924865,0.0005522537231445313,0.0005087614059448242
1000,46,0.02093252420425415,0.007395642995834351,0.02091062307357788,0.007420172095298767,1.5863627314567565,1.587463607788086,0.0005688738822937012,0.0005197453498840332
1000,47,0.021555702686309814,0.007636672854423523,0.021689374446868897,0.00778759777545929,1.487646186351776,1.4887049579620362,0.0005548787117004394,0.0005095100402832031
1000,48,0.020274884700775146,0.00743859052658081,0.020289592742919922,0.007481728196144104,1.4852279806137085,1.4862608981132508,0.0005369162559509277,0.0004939961433410644
1000,49,0.020111501216888428,0.007402524948120117,0.019809982776641845,0.007111743092536926,1.519863486289978,1.5209060287475586,0.0005413699150085449,0.0004972147941589355
1000,50,0.01993319034576416,0.007412028312683105,0.019821714162826538,0.007344164848327637,1.601079168319702,1.602178225517273,0.0005761218070983886,0.0005342745780944824
1000,51,0.020378220081329345,0.006444865465164184,0.020474469661712645,0.006574187874794007,1.559424774646759,1.5604914832115173,0.0005675220489501953,0.0005225801467895508
1000,52,0.021874520778656006,0.007976958155632019,0.02132943391799927,0.007455010414123536,1.5092951440811158,1.510354564189911,0.0005534029006958008,0.0005079913139343262
1000,53,0.02034838676452637,0.006737926602363586,0.019959063529968263,0.00635845422744751,1.5856184935569764,1.5866936588287353,0.0005582928657531738,0.0005124497413635254
1000,54,0.020817711353302,0.007642321586608887,0.020912542343139648,0.007740846872329712,1.6092088532447815,1.6103229117393494,0.0005855369567871094,0.0005376696586608887
1000,55,0.02103137254714966,0.006681873202323913,0.020973930358886717,0.006685361266136169,1.4631573843955994,1.464163384437561,0.000511929988861084,0.0004694962501525879
1000,56,0.02098262548446655,0.006528414487838745,0.02101163864135742,0.006610356569290161,1.506093804836273,1.507138261795044,0.0005450224876403808,0.0004982709884643555
1000,57,0.021367764472961424,0.007316485047340393,0.021187238693237305,0.007170370221138001,1.5846089768409728,1.5857068252563478,0.000577082633972168,0.0005299639701843262
1000,58,0.02043694257736206,0.007152209281921387,0.020033116340637206,0.006776645183563233,1.603181734085083,1.6044220447540283,0.0005837345123291016,0.0005317425727844238
1000,59,0.01975870370864868,0.006532381176948547,0.019828951358795165,0.006642246842384339,1.5513029718399047,1.5524116158485413,0.000572054386138916,0.0005248594284057617
1000,60,0.020443716049194337,0.007359302639961243,0.020254347324371338,0.0071924012899398804,1.5695942902565003,1.5706711745262145,0.0005584478378295899,0.0005119800567626953
1000,61,0.019170379638671874,0.007192460298538208,0.019340182542800902,0.007401066422462463,1.6114526772499085,1.6125581979751586,0.0005728721618652344,0.0005270981788635254
1000,62,0.019692894220352173,0.006760528683662415,0.020007052421569825,0.007135306000709534,1.455750789642334,1.4567972207069397,0.0005677509307861329,0.0005231165885925293
1000,63,0.01986226677894592,0.006870366930961609,0.019689036607742308,0.006729148030281067,1.449596962928772,1.4506500792503356,0.0005761337280273438,0.0005271697044372559
1000,64,0.020213184356689454,0.007683094739913941,0.01965124249458313,0.007138459086418152,1.4779132866859437,1.4789801740646362,0.000576624870300293,0.0005312037467956543
1000,65,0.020488405227661134,0.006740208268165588,0.020476877689361572,0.006828051209449768,1.5331103014945984,1.5342261219024658,0.0006079506874084472,0.0005631327629089355
1000,66,0.021208629608154297,0.0063951629400253295,0.021189820766448975,0.006450581550598145,1.5014779138565064,1.5026996088027955,0.0006006002426147461,0.0005451583862304687
1000,67,0.02077517509460449,0.006746860742568969,0.020877249240875244,0.0068841463327407836,1.495861485004425,1.4969629788398742,0.0005844259262084961,0.0005369734764099121
1000,68,0.019984748363494873,0.006852406263351441,0.01968417167663574,0.006574950218200684,1.5352193665504457,1.5363345336914063,0.0006045007705688477,0.0005593562126159668
1000,69,0.021975946426391602,0.007148144841194153,0.022052879333496093,0.007265617847442627,1.4658430337905883,1.4669050788879394,0.0005777668952941894,0.0005331110954284668
1000,70,0.019442009925842284,0.007643439173698426,0.019111405611038208,0.007345048785209656,1.4954972290992736,1.4967094111442565,0.0006004142761230469,0.0005438876152038574
1000,71,0.02009124755859375,0.006159604787826538,0.020087177753448485,0.006190288662910461,1.4479021859169006,1.4489514136314392,0.0005567765235900879,0.0005158734321594238
1000,72,0.02053724765777588,0.006828293204307556,0.0206309175491333,0.006954441666603088,1.4396460580825805,1.4407059121131898,0.0005469512939453125,0.0005010008811950683
1000,73,0.02203369379043579,0.008055332899093628,0.022100052833557128,0.008166323304176331,1.6300103616714479,1.6311497688293457,0.000598301887512207,0.0005530428886413574
1000,74,0.02136713981628418,0.007519308924674988,0.021376123428344728,0.00758204996585846,1.6641222620010376,1.6652819585800172,0.000617523193359375,0.0005677008628845215
1000,75,0.021281185150146483,0.0071394616365432735,0.021036217212677,0.006920474767684937,1.5265499544143677,1.5276218199729918,0.0005716824531555176,0.0005281901359558105
1000,76,0.02127298593521118,0.007051551342010498,0.02107370615005493,0.006906734108924866,1.6023034763336181,1.603442349433899,0.0006192898750305175,0.0005724906921386718
1000,77,0.02060391187667847,0.007178986072540283,0.020762388706207276,0.007365451455116272,1.6179594659805299,1.6190505003929139,0.0005754828453063965,0.000529930591583252
1000,78,0.021756978034973146,0.007022830247879028,0.021411690711975098,0.006704409718513489,1.4799936032295227,1.4810147643089295,0.0005260586738586425,0.000482945442199707
1000,79,0.0214023494720459,0.007947580814361572,0.02135950803756714,0.00793058156967163,1.511335196495056,1.5124575686454773,0.0005443692207336426,0.000497119426727295
1000,80,0.022394027709960938,0.007412887215614319,0.022412593364715575,0.007482370138168335,1.6950136494636536,1.696263461112976,0.0006207513809204101,0.0005683326721191407
1000,81,0.01912599802017212,0.006076292395591736,0.019101969003677367,0.006100558042526245,1.6613014578819274,1.6624291610717774,0.0005898380279541016,0.000543370246887207
1000,82,0.020453124046325682,0.00627278983592987,0.020468883514404297,0.006343390941619873,1.5583429431915283,1.5593939328193664,0.0005430364608764648,0.0004976320266723632
1000,83,0.019717960357666015,0.0065892493724822995,0.0193782377243042,0.006292901635169983,1.507130379676819,1.5082234716415406,0.0005237412452697754,0.00047297239303588866
1000,84,0.021322371959686278,0.007220771312713623,0.02138209581375122,0.0073341685533523555,1.5951798629760743,1.5962543106079101,0.0005553221702575684,0.0005055642127990722
1000,85,0.018338450193405152,0.005535250306129455,0.018340446949005128,0.00558171808719635,1.6514553427696228,1.6526692128181457,0.0005984687805175781,0.0005420088768005371
1000,86,0.018141672611236573,0.005627878308296204,0.018196665048599243,0.005715237259864807,1.5358414793014525,1.5368938398361207,0.0005396819114685059,0.0004892587661743164
1000,87,0.020474727153778075,0.006341254711151123,0.02043264389038086,0.006325681805610657,1.474708456993103,1.475801329612732,0.0005154776573181153,0.0004638195037841797
1000,88,0.02060441255569458,0.006393736600875855,0.02040544033050537,0.006267135739326477,1.591001536846161,1.5921801447868347,0.0005687212944030761,0.0005175471305847168
1000,89,0.02067643165588379,0.006787480115890503,0.02063275098800659,0.006817442178726196,1.4856762170791626,1.4867130279541017,0.0005202007293701172,0.00047504425048828125
1000,90,0.018154869079589842,0.005784308910369873,0.018184477090835573,0.00583248496055603,1.6049737811088562,1.6061840772628784,0.0005712962150573731,0.0005170130729675293
1000,91,0.01976613759994507,0.0067474889755249024,0.019881279468536378,0.0069028687477111815,1.6386588501930237,1.639778070449829,0.0005783915519714355,0.0005330300331115723
1000,92,0.018668358325958253,0.006837683916091919,0.0186189067363739,0.006857684850692749,1.4849927353858947,1.4860905861854554,0.0005215477943420411,0.0004705166816711426
1000,93,0.021128666400909425,0.007943421602249146,0.021246376037597655,0.00809733510017395,1.5076113367080688,1.5086480450630189,0.0005244708061218262,0.0004784131050109863
1000,94,0.020832829475402832,0.006697592139244079,0.02073371648788452,0.006638007164001465,1.702519612312317,1.7036764168739318,0.0006034255027770996,0.0005566501617431641
1000,95,0.023050620555877685,0.006974733471870422,0.02302546739578247,0.006996939182281494,1.5356160712242126,1.5366349625587463,0.0005196952819824219,0.0004751920700073242
1000,96,0.019028079509735108,0.005935238599777222,0.019060875177383422,0.006017693281173706,1.4897514867782593,1.4907878279685973,0.0005288958549499512,0.0004831695556640625
1000,97,0.01896087169647217,0.007200096249580384,0.018780421018600463,0.007041126489639282,1.6218717455863954,1.6230820751190185,0.0005902481079101562,0.0005348324775695801
1000,98,0.019739021062850953,0.006216465830802918,0.019867018461227418,0.006383467316627502,1.6222881650924683,1.6233973073959351,0.0005755329132080078,0.0005272054672241211
1000,99,0.02272557020187378,0.00826309621334076,0.022395865917205812,0.007982484102249145,1.621683382987976,1.6228002071380616,0.0005869793891906738,0.0005376815795898437
